invoice_id,upr_flag,upr_reason,upr_approval_status,upr_requested_by,upr_documented_flag
INV00001912,0,None,Not Applicable,None,0
INV00001913,0,None,Not Applicable,None,0
INV00001914,0,None,Not Applicable,None,0
INV00001915,0,None,Not Applicable,None,0
INV00001916,0,None,Not Applicable,None,0
INV00001917,0,None,Not Applicable,None,0
INV00001918,1,Critical supply continuity,Approved,Procurement,1
INV00001919,0,None,Not Applicable,None,0
INV00001920,0,None,Not Applicable,None,0
INV00001921,0,None,Not Applicable,None,0
INV00001922,0,None,Not Applicable,None,0
INV00001923,1,Port clearance,Approved,Business Unit,1
INV00001924,0,None,Not Applicable,None,0
INV00001925,0,None,Not Applicable,None,0
INV00001926,0,None,Not Applicable,None,0
INV00001927,0,None,Not Applicable,None,0
INV00001928,0,None,Not Applicable,None,0
INV00001929,0,None,Not Applicable,None,0
INV00001930,0,None,Not Applicable,None,0
INV00001931,0,None,Not Applicable,None,0
INV00001932,0,None,Not Applicable,None,0
INV00001933,0,None,Not Applicable,None,0
INV00001934,0,None,Not Applicable,None,0
INV00001935,0,None,Not Applicable,None,0
INV00001936,1,Port clearance,Pending,Plant Manager,1
INV00001937,0,None,Not Applicable,None,0
INV00001938,0,None,Not Applicable,None,0
INV00001939,1,Urgent production need,Pending,Plant Manager,0
INV00001940,0,None,Not Applicable,None,0
INV00001941,0,None,Not Applicable,None,0
INV00001942,0,None,Not Applicable,None,0
INV00001943,0,None,Not Applicable,None,0
INV00001944,0,None,Not Applicable,None,0
INV00001945,1,Executive exception,Approved,Plant Manager,1
INV00001946,0,None,Not Applicable,None,0
INV00001947,0,None,Not Applicable,None,0
INV00001948,0,None,Not Applicable,None,0
INV00001949,0,None,Not Applicable,None,0
INV00001950,0,None,Not Applicable,None,0
INV00001951,0,None,Not Applicable,None,0
INV00001952,1,Executive exception,Pending,Business Unit,1
INV00001953,0,None,Not Applicable,None,0
INV00001954,0,None,Not Applicable,None,0
INV00001955,1,Critical supply continuity,Pending,Finance Lead,1
INV00001956,0,None,Not Applicable,None,0
INV00001957,0,None,Not Applicable,None,0
INV00001958,0,None,Not Applicable,None,0
INV00001959,0,None,Not Applicable,None,0
INV00001960,0,None,Not Applicable,None,0
INV00001961,0,None,Not Applicable,None,0
INV00001962,0,None,Not Applicable,None,0
INV00001963,0,None,Not Applicable,None,0
INV00001964,0,None,Not Applicable,None,0
INV00001965,0,None,Not Applicable,None,0
INV00001966,0,None,Not Applicable,None,0
INV00001967,0,None,Not Applicable,None,0
INV00001968,0,None,Not Applicable,None,0
INV00001969,0,None,Not Applicable,None,0
INV00001970,0,None,Not Applicable,None,0
INV00001971,0,None,Not Applicable,None,0
INV00001972,0,None,Not Applicable,None,0
INV00001973,0,None,Not Applicable,None,0
INV00001974,0,None,Not Applicable,None,0
INV00001975,0,None,Not Applicable,None,0
INV00001976,1,Legal settlement,Approved,Finance Lead,1
INV00001977,0,None,Not Applicable,None,0
INV00001978,0,None,Not Applicable,None,0
INV00001979,0,None,Not Applicable,None,0
INV00001980,1,Port clearance,Approved,Plant Manager,1
INV00001981,0,None,Not Applicable,None,0
INV00001982,0,None,Not Applicable,None,0
INV00001983,0,None,Not Applicable,None,0
INV00001984,0,None,Not Applicable,None,0
INV00001985,0,None,Not Applicable,None,0
INV00001986,0,None,Not Applicable,None,0
INV00001987,1,Urgent production need,Approved,Procurement,0
INV00001988,0,None,Not Applicable,None,0
INV00001989,0,None,Not Applicable,None,0
INV00001990,0,None,Not Applicable,None,0
INV00001991,0,None,Not Applicable,None,0
INV00001992,0,None,Not Applicable,None,0
INV00001993,1,Critical supply continuity,Approved,Finance Lead,1
INV00001994,0,None,Not Applicable,None,0
INV00001995,0,None,Not Applicable,None,0
INV00001996,0,None,Not Applicable,None,0
INV00001997,1,Critical supply continuity,Pending,Finance Lead,1
INV00001998,0,None,Not Applicable,None,0
INV00001999,0,None,Not Applicable,None,0
INV00002000,0,None,Not Applicable,None,0
INV00002001,0,None,Not Applicable,None,0
INV00002002,0,None,Not Applicable,None,0
INV00002003,0,None,Not Applicable,None,0
INV00002004,0,None,Not Applicable,None,0
INV00002005,0,None,Not Applicable,None,0
INV00002006,0,None,Not Applicable,None,0
INV00002007,0,None,Not Applicable,None,0
INV00002008,1,Urgent production need,Approved,Plant Manager,1
INV00002009,0,None,Not Applicable,None,0
INV00002010,0,None,Not Applicable,None,0
INV00002011,0,None,Not Applicable,None,0
INV00002012,0,None,Not Applicable,None,0
INV00002013,0,None,Not Applicable,None,0
INV00002014,0,None,Not Applicable,None,0
INV00002015,1,Urgent production need,Pending,Plant Manager,1
INV00002016,0,None,Not Applicable,None,0
INV00002017,0,None,Not Applicable,None,0
INV00002018,0,None,Not Applicable,None,0
INV00002019,0,None,Not Applicable,None,0
INV00002020,0,None,Not Applicable,None,0
INV00002021,0,None,Not Applicable,None,0
INV00002022,0,None,Not Applicable,None,0
INV00002023,0,None,Not Applicable,None,0
INV00002024,0,None,Not Applicable,None,0
INV00002025,0,None,Not Applicable,None,0
INV00002026,0,None,Not Applicable,None,0
INV00002027,0,None,Not Applicable,None,0
INV00002028,0,None,Not Applicable,None,0
INV00002029,0,None,Not Applicable,None,0
INV00002030,0,None,Not Applicable,None,0
INV00002031,0,None,Not Applicable,None,0
INV00002032,0,None,Not Applicable,None,0
INV00002033,0,None,Not Applicable,None,0
INV00002034,1,Critical supply continuity,Approved,Business Unit,1
INV00002035,0,None,Not Applicable,None,0
INV00002036,0,None,Not Applicable,None,0
INV00002037,0,None,Not Applicable,None,0
INV00002038,1,Urgent production need,Approved,Procurement,0
INV00002039,0,None,Not Applicable,None,0
INV00002040,0,None,Not Applicable,None,0
INV00002041,0,None,Not Applicable,None,0
INV00002042,0,None,Not Applicable,None,0
INV00002043,0,None,Not Applicable,None,0
INV00002044,1,Executive exception,Approved,Plant Manager,0
INV00002045,0,None,Not Applicable,None,0
INV00002046,0,None,Not Applicable,None,0
INV00002047,0,None,Not Applicable,None,0
INV00002048,0,None,Not Applicable,None,0
INV00002049,0,None,Not Applicable,None,0
INV00002050,0,None,Not Applicable,None,0
INV00002051,0,None,Not Applicable,None,0
INV00002052,0,None,Not Applicable,None,0
INV00002053,0,None,Not Applicable,None,0
INV00002054,1,Executive exception,Approved,Finance Lead,1
INV00002055,0,None,Not Applicable,None,0
INV00002056,0,None,Not Applicable,None,0
INV00002057,0,None,Not Applicable,None,0
INV00002058,0,None,Not Applicable,None,0
INV00002059,0,None,Not Applicable,None,0
INV00002060,0,None,Not Applicable,None,0
INV00002061,0,None,Not Applicable,None,0
INV00002062,0,None,Not Applicable,None,0
INV00002063,0,None,Not Applicable,None,0
INV00002064,0,None,Not Applicable,None,0
INV00002065,0,None,Not Applicable,None,0
INV00002066,0,None,Not Applicable,None,0
INV00002067,0,None,Not Applicable,None,0
INV00002068,0,None,Not Applicable,None,0
INV00002069,0,None,Not Applicable,None,0
INV00002070,1,Urgent production need,Approved,Plant Manager,1
INV00002071,0,None,Not Applicable,None,0
INV00002072,0,None,Not Applicable,None,0
INV00002073,0,None,Not Applicable,None,0
INV00002074,0,None,Not Applicable,None,0
INV00002075,0,None,Not Applicable,None,0
INV00002076,0,None,Not Applicable,None,0
INV00002077,0,None,Not Applicable,None,0
INV00002078,0,None,Not Applicable,None,0
INV00002079,0,None,Not Applicable,None,0
INV00002080,1,Critical supply continuity,Approved,Procurement,1
INV00002081,0,None,Not Applicable,None,0
INV00002082,0,None,Not Applicable,None,0
INV00002083,0,None,Not Applicable,None,0
INV00002084,0,None,Not Applicable,None,0
INV00002085,0,None,Not Applicable,None,0
INV00002086,0,None,Not Applicable,None,0
INV00002087,0,None,Not Applicable,None,0
INV00002088,1,Urgent production need,Approved,Business Unit,0
INV00002089,1,Critical supply continuity,Approved,Business Unit,0
INV00002090,0,None,Not Applicable,None,0
INV00002091,1,Urgent production need,Approved,Business Unit,1
INV00002092,0,None,Not Applicable,None,0
INV00002093,0,None,Not Applicable,None,0
INV00002094,0,None,Not Applicable,None,0
INV00002095,0,None,Not Applicable,None,0
INV00002096,0,None,Not Applicable,None,0
INV00002097,0,None,Not Applicable,None,0
INV00002098,0,None,Not Applicable,None,0
INV00002099,0,None,Not Applicable,None,0
INV00002100,0,None,Not Applicable,None,0
INV00002101,0,None,Not Applicable,None,0
INV00002102,0,None,Not Applicable,None,0
INV00002103,0,None,Not Applicable,None,0
INV00002104,0,None,Not Applicable,None,0
INV00002105,0,None,Not Applicable,None,0
INV00002106,0,None,Not Applicable,None,0
INV00002107,0,None,Not Applicable,None,0
INV00002108,0,None,Not Applicable,None,0
INV00002109,0,None,Not Applicable,None,0
INV00002110,0,None,Not Applicable,None,0
INV00002111,0,None,Not Applicable,None,0
INV00002112,0,None,Not Applicable,None,0
INV00002113,0,None,Not Applicable,None,0
INV00002114,0,None,Not Applicable,None,0
INV00002115,0,None,Not Applicable,None,0
INV00002116,0,None,Not Applicable,None,0
INV00002117,0,None,Not Applicable,None,0
INV00002118,1,Urgent production need,Pending,Procurement,1
INV00002119,0,None,Not Applicable,None,0
INV00002120,0,None,Not Applicable,None,0
INV00002121,0,None,Not Applicable,None,0
INV00002122,0,None,Not Applicable,None,0
INV00002123,0,None,Not Applicable,None,0
INV00002124,0,None,Not Applicable,None,0
INV00002125,1,Executive exception,Pending,Business Unit,0
INV00002126,0,None,Not Applicable,None,0
INV00002127,1,Urgent production need,Approved,Finance Lead,0
INV00002128,0,None,Not Applicable,None,0
INV00002129,0,None,Not Applicable,None,0
INV00002130,0,None,Not Applicable,None,0
INV00002131,0,None,Not Applicable,None,0
INV00002132,0,None,Not Applicable,None,0
INV00002133,1,Port clearance,Pending,Business Unit,1
INV00002134,0,None,Not Applicable,None,0
INV00002135,0,None,Not Applicable,None,0
INV00002136,0,None,Not Applicable,None,0
INV00002137,1,Executive exception,Approved,Business Unit,0
INV00002138,0,None,Not Applicable,None,0
INV00002139,1,Urgent production need,Approved,Finance Lead,0
INV00002140,1,Urgent production need,Approved,Plant Manager,1
INV00002141,0,None,Not Applicable,None,0
INV00002142,1,Urgent production need,Pending,Finance Lead,1
INV00002143,0,None,Not Applicable,None,0
INV00002144,0,None,Not Applicable,None,0
INV00002145,0,None,Not Applicable,None,0
INV00002146,0,None,Not Applicable,None,0
INV00002147,0,None,Not Applicable,None,0
INV00002148,0,None,Not Applicable,None,0
INV00002149,0,None,Not Applicable,None,0
INV00002150,0,None,Not Applicable,None,0
INV00002151,0,None,Not Applicable,None,0
INV00002152,0,None,Not Applicable,None,0
INV00002153,1,Critical supply continuity,Approved,Business Unit,0
INV00002154,0,None,Not Applicable,None,0
INV00002155,0,None,Not Applicable,None,0
INV00002156,1,Urgent production need,Pending,Business Unit,1
INV00002157,0,None,Not Applicable,None,0
INV00002158,0,None,Not Applicable,None,0
INV00002159,0,None,Not Applicable,None,0
INV00002160,0,None,Not Applicable,None,0
INV00002161,0,None,Not Applicable,None,0
INV00002162,0,None,Not Applicable,None,0
INV00002163,0,None,Not Applicable,None,0
INV00002164,0,None,Not Applicable,None,0
INV00002165,0,None,Not Applicable,None,0
INV00002166,0,None,Not Applicable,None,0
INV00002167,0,None,Not Applicable,None,0
INV00002168,0,None,Not Applicable,None,0
INV00002169,0,None,Not Applicable,None,0
INV00002170,0,None,Not Applicable,None,0
INV00002171,0,None,Not Applicable,None,0
INV00002172,1,Critical supply continuity,Approved,Procurement,0
INV00002173,0,None,Not Applicable,None,0
INV00002174,0,None,Not Applicable,None,0
INV00002175,0,None,Not Applicable,None,0
INV00002176,0,None,Not Applicable,None,0
INV00002177,0,None,Not Applicable,None,0
INV00002178,0,None,Not Applicable,None,0
INV00002179,0,None,Not Applicable,None,0
INV00002180,0,None,Not Applicable,None,0
INV00002181,0,None,Not Applicable,None,0
INV00002182,0,None,Not Applicable,None,0
INV00002183,0,None,Not Applicable,None,0
INV00002184,0,None,Not Applicable,None,0
INV00002185,0,None,Not Applicable,None,0
INV00002186,1,Critical supply continuity,Approved,Business Unit,1
INV00002187,0,None,Not Applicable,None,0
INV00002188,0,None,Not Applicable,None,0
INV00002189,0,None,Not Applicable,None,0
INV00002190,0,None,Not Applicable,None,0
INV00002191,0,None,Not Applicable,None,0
INV00002192,0,None,Not Applicable,None,0
INV00002193,0,None,Not Applicable,None,0
INV00002194,0,None,Not Applicable,None,0
INV00002195,1,Port clearance,Approved,Procurement,1
INV00002196,0,None,Not Applicable,None,0
INV00002197,0,None,Not Applicable,None,0
INV00002198,0,None,Not Applicable,None,0
INV00002199,0,None,Not Applicable,None,0
INV00002200,1,Urgent production need,Approved,Procurement,1
INV00002201,1,Executive exception,Approved,Procurement,1
INV00002202,0,None,Not Applicable,None,0
INV00002203,0,None,Not Applicable,None,0
INV00002204,0,None,Not Applicable,None,0
INV00002205,0,None,Not Applicable,None,0
INV00002206,1,Port clearance,Approved,Procurement,1
INV00002207,0,None,Not Applicable,None,0
INV00002208,0,None,Not Applicable,None,0
INV00002209,0,None,Not Applicable,None,0
INV00002210,0,None,Not Applicable,None,0
INV00002211,0,None,Not Applicable,None,0
INV00002212,0,None,Not Applicable,None,0
INV00002213,0,None,Not Applicable,None,0
INV00002214,1,Urgent production need,Approved,Business Unit,1
INV00002215,0,None,Not Applicable,None,0
INV00002216,0,None,Not Applicable,None,0
INV00002217,1,Executive exception,Pending,Business Unit,1
INV00002218,0,None,Not Applicable,None,0
INV00002219,0,None,Not Applicable,None,0
INV00002220,0,None,Not Applicable,None,0
INV00002221,0,None,Not Applicable,None,0
INV00002222,1,Critical supply continuity,Approved,Plant Manager,1
INV00002223,0,None,Not Applicable,None,0
INV00002224,0,None,Not Applicable,None,0
INV00002225,0,None,Not Applicable,None,0
INV00002226,0,None,Not Applicable,None,0
INV00002227,0,None,Not Applicable,None,0
INV00002228,0,None,Not Applicable,None,0
INV00002229,0,None,Not Applicable,None,0
INV00002230,0,None,Not Applicable,None,0
INV00002231,1,Legal settlement,Pending,Procurement,1
INV00002232,0,None,Not Applicable,None,0
INV00002233,0,None,Not Applicable,None,0
INV00002234,0,None,Not Applicable,None,0
INV00002235,0,None,Not Applicable,None,0
INV00002236,1,Critical supply continuity,Pending,Finance Lead,1
INV00002237,0,None,Not Applicable,None,0
INV00002238,0,None,Not Applicable,None,0
INV00002239,0,None,Not Applicable,None,0
INV00002240,0,None,Not Applicable,None,0
INV00002241,0,None,Not Applicable,None,0
INV00002242,0,None,Not Applicable,None,0
INV00002243,0,None,Not Applicable,None,0
INV00002244,0,None,Not Applicable,None,0
INV00002245,0,None,Not Applicable,None,0
INV00002246,0,None,Not Applicable,None,0
INV00002247,0,None,Not Applicable,None,0
INV00002248,0,None,Not Applicable,None,0
INV00002249,0,None,Not Applicable,None,0
INV00002250,0,None,Not Applicable,None,0
INV00002251,1,Legal settlement,Pending,Business Unit,1
INV00002252,0,None,Not Applicable,None,0
INV00002253,0,None,Not Applicable,None,0
INV00002254,0,None,Not Applicable,None,0
INV00002255,0,None,Not Applicable,None,0
INV00002256,0,None,Not Applicable,None,0
INV00002257,0,None,Not Applicable,None,0
INV00002258,0,None,Not Applicable,None,0
INV00002259,0,None,Not Applicable,None,0
INV00002260,0,None,Not Applicable,None,0
INV00002261,0,None,Not Applicable,None,0
INV00002262,0,None,Not Applicable,None,0
INV00002263,0,None,Not Applicable,None,0
INV00002264,0,None,Not Applicable,None,0
INV00002265,1,Critical supply continuity,Approved,Plant Manager,0
INV00002266,0,None,Not Applicable,None,0
INV00002267,0,None,Not Applicable,None,0
INV00002268,0,None,Not Applicable,None,0
INV00002269,0,None,Not Applicable,None,0
INV00002270,0,None,Not Applicable,None,0
INV00002271,0,None,Not Applicable,None,0
INV00002272,0,None,Not Applicable,None,0
INV00002273,0,None,Not Applicable,None,0
INV00002274,0,None,Not Applicable,None,0
INV00002275,1,Critical supply continuity,Approved,Business Unit,1
INV00002276,0,None,Not Applicable,None,0
INV00002277,0,None,Not Applicable,None,0
INV00002278,0,None,Not Applicable,None,0
INV00002279,1,Port clearance,Pending,Plant Manager,1
INV00002280,0,None,Not Applicable,None,0
INV00002281,0,None,Not Applicable,None,0
INV00002282,1,Legal settlement,Approved,Finance Lead,1
INV00002283,0,None,Not Applicable,None,0
INV00002284,1,Port clearance,Approved,Finance Lead,0
INV00002285,0,None,Not Applicable,None,0
INV00002286,0,None,Not Applicable,None,0
