invoice_id,vendor_id,po_id,contract_id,processor_id,market,currency,invoice_date,invoice_receipt_date,invoice_amount,invoice_payment_term,invoice_priority,approval_status,scenario_label
INV00001519,V00166,PO0001203,CT000166,P0082,UK,BRL,2025-08-17,2025-08-22,7990.35,60,Critical,Approved,CORA_SAP_SYSTEM_ERROR
INV00001520,V00339,PO0000101,CT000339,P0052,India,EUR,2025-07-30,2025-08-02,7549.08,30,High,Approved,NORMAL_ON_TIME
INV00001521,V00121,PO0000265,CT000121,P0081,Brazil,IDR,2025-01-05,2025-01-12,14483.59,90,Medium,Approved,NORMAL_ON_TIME
INV00001522,V00034,PO0000666,CT000034,P0033,UK,INR,2026-03-25,2026-03-26,37795.9,30,Medium,Approved,LOW_RISK_STANDARD_PROCESS
INV00001523,V00273,PO0000821,CT000273,P0084,India,EUR,2025-10-31,2025-11-02,27633.4,45,Low,Approved,NORMAL_ON_TIME
INV00001524,V00374,PO0001022,CT000374,P0066,USA,INR,2025-10-01,2025-10-08,7211.49,45,High,Pending,NORMAL_ON_TIME
INV00001525,V00372,PO0000525,CT000372,P0070,USA,ZAR,2025-02-15,2025-02-21,32897.41,30,Medium,Approved,CORA_SAP_SYSTEM_ERROR
INV00001526,V00403,PO0000667,CT000403,P0002,Indonesia,BRL,2025-12-21,2025-12-21,5879.77,30,Medium,Approved,CORA_SAP_SYSTEM_ERROR
INV00001527,V00214,PO0000721,CT000214,P0073,South Africa,GBP,2026-03-14,2026-03-21,8146.14,30,High,Rejected,REPEAT_VENDOR_PATTERN
INV00001528,V00019,PO0001100,CT000019,P0015,South Africa,INR,2026-01-06,2026-01-09,190986.26,60,High,Pending,LEGITIMATE_UPR_EARLY_PAYMENT
INV00001529,V00240,PO0000119,CT000240,P0085,India,BRL,2025-04-24,2025-04-29,4769.29,30,High,Approved,LOW_RISK_STANDARD_PROCESS
INV00001530,V00400,PO0000629,CT000400,P0017,UK,EUR,2025-03-24,2025-03-24,5933.06,30,Critical,Approved,LEGITIMATE_UPR_EARLY_PAYMENT
INV00001531,V00420,PO0001193,CT000420,P0075,Mexico,BRL,2025-06-17,2025-06-18,83260.34,60,Medium,Approved,NORMAL_ON_TIME
INV00001532,V00118,PO0000332,CT000118,P0058,Indonesia,USD,2025-01-11,2025-01-16,68499.33,30,Medium,Approved,CORA_SAP_SYSTEM_ERROR
INV00001533,V00158,PO0001001,CT000158,P0067,Germany,MXN,2025-09-08,2025-09-10,180629.22,45,Low,Approved,BEHAVIOURAL_QUEUE_CLEARANCE
INV00001534,V00280,PO0000987,CT000280,P0081,South Africa,BRL,2025-07-28,2025-07-28,26189.18,30,Critical,Approved,NORMAL_ON_TIME
INV00001535,V00384,PO0000446,CT000384,P0035,Brazil,USD,2025-08-17,2025-08-22,32112.56,45,Medium,Approved,NORMAL_ON_TIME
INV00001536,V00057,PO0000791,CT000057,P0006,UK,INR,2026-03-27,2026-03-28,13867.38,45,High,Approved,REPEAT_VENDOR_PATTERN
INV00001537,V00410,PO0000973,CT000410,P0007,Mexico,ZAR,2025-10-26,2025-11-01,11294.1,30,Critical,Approved,LEGITIMATE_UPR_EARLY_PAYMENT
INV00001538,V00344,PO0000604,CT000344,P0077,Germany,ZAR,2025-07-09,2025-07-10,40762.23,30,High,Approved,LEGITIMATE_UPR_EARLY_PAYMENT
INV00001539,V00029,PO0000620,CT000029,P0072,India,EUR,2025-12-23,2025-12-23,68191.55,30,Medium,Approved,BEHAVIOURAL_QUEUE_CLEARANCE
INV00001540,V00354,PO0000614,CT000354,P0074,Brazil,GBP,2025-06-18,2025-06-21,37271.57,60,Critical,Approved,CORA_SAP_SYSTEM_ERROR
INV00001541,V00270,PO0000754,CT000270,P0002,India,EUR,2025-12-11,2025-12-13,6756.06,45,Medium,Pending,NORMAL_ON_TIME
INV00001542,V00411,PO0000781,CT000411,P0007,Germany,GBP,2026-03-01,2026-03-06,24617.31,30,Medium,Approved,PAYMENT_TERM_MISMATCH
INV00001543,V00237,PO0000348,CT000237,P0089,UK,MXN,2026-02-18,2026-02-19,7268.77,60,Low,Approved,REPEAT_VENDOR_PATTERN
INV00001544,V00417,PO0000949,CT000417,P0013,India,IDR,2025-08-25,2025-09-01,11605.97,60,Medium,Pending,NORMAL_ON_TIME
INV00001545,V00020,PO0001019,CT000020,P0062,Germany,GBP,2025-08-02,2025-08-05,90947.53,60,Medium,Approved,NORMAL_ON_TIME
INV00001546,V00032,PO0000475,CT000032,P0052,Mexico,GBP,2025-06-30,2025-07-05,4630.59,60,Low,Pending,BEHAVIOURAL_QUEUE_CLEARANCE
INV00001547,V00189,PO0001047,CT000189,P0046,Indonesia,BRL,2025-09-01,2025-09-07,159075.06,90,Medium,Pending,CORA_SAP_SYSTEM_ERROR
INV00001548,V00277,PO0000118,CT000277,P0011,USA,BRL,2026-03-02,2026-03-09,29056.89,45,High,Approved,LOW_RISK_STANDARD_PROCESS
INV00001549,V00071,PO0000490,CT000071,P0025,USA,INR,2026-02-02,2026-02-06,10002.41,60,Critical,Pending,LEGITIMATE_UPR_EARLY_PAYMENT
INV00001550,V00115,PO0001084,CT000115,P0064,USA,INR,2025-10-03,2025-10-04,17529.26,30,Medium,Approved,BEHAVIOURAL_QUEUE_CLEARANCE
INV00001551,V00164,PO0000875,CT000164,P0049,India,ZAR,2025-05-09,2025-05-13,7948.89,45,High,Pending,LEGITIMATE_UPR_EARLY_PAYMENT
INV00001552,V00053,PO0000069,CT000053,P0046,Indonesia,BRL,2025-06-21,2025-06-24,9188.8,30,Medium,Approved,NORMAL_ON_TIME
INV00001553,V00074,PO0000063,CT000074,P0086,USA,MXN,2025-04-22,2025-04-26,17623.01,30,Medium,Approved,NORMAL_ON_TIME
INV00001554,V00063,PO0000399,CT000063,P0037,Brazil,ZAR,2025-03-26,2025-03-27,11552.22,45,Medium,Approved,LOW_RISK_STANDARD_PROCESS
INV00001555,V00214,PO0000721,CT000214,P0073,South Africa,GBP,2025-01-05,2025-01-09,6126.53,90,Medium,Approved,REPEAT_VENDOR_PATTERN
INV00001556,V00394,PO0000222,CT000394,P0066,Germany,MXN,2025-12-19,2025-12-26,12932.76,45,Medium,Approved,CORA_SAP_SYSTEM_ERROR
INV00001557,V00264,PO0000888,CT000264,P0042,India,MXN,2025-12-03,2025-12-08,4103.74,45,Medium,Approved,LOW_RISK_STANDARD_PROCESS
INV00001558,V00195,PO0000044,CT000195,P0027,India,EUR,2025-03-23,2025-03-30,4292.37,90,High,Approved,REPEAT_VENDOR_PATTERN
INV00001559,V00058,PO0000785,CT000058,P0032,Brazil,EUR,2025-11-09,2025-11-09,4246.47,90,Medium,Approved,LOW_RISK_STANDARD_PROCESS
INV00001560,V00022,PO0000404,CT000022,P0079,UK,EUR,2025-03-17,2025-03-22,94361.73,30,High,Approved,LEGITIMATE_UPR_EARLY_PAYMENT
INV00001561,V00159,PO0000440,CT000159,P0028,Indonesia,BRL,2025-05-06,2025-05-06,24981.86,60,High,Approved,NORMAL_ON_TIME
INV00001562,V00414,PO0000914,CT000414,P0052,Mexico,MXN,2025-04-28,2025-04-29,30505.12,60,Medium,Pending,BEHAVIOURAL_QUEUE_CLEARANCE
INV00001563,V00201,PO0001140,CT000201,P0064,Indonesia,MXN,2025-03-01,2025-03-07,16511.69,60,Medium,Approved,BEHAVIOURAL_QUEUE_CLEARANCE
INV00001564,V00340,PO0000920,CT000340,P0032,Mexico,INR,2025-11-28,2025-11-28,27766.8,30,Medium,Approved,PAYMENT_TERM_MISMATCH
INV00001565,V00156,PO0000534,CT000156,P0085,Germany,IDR,2025-01-20,2025-01-23,56085.82,45,Low,Approved,NORMAL_ON_TIME
INV00001566,V00130,PO0001190,CT000130,P0049,Brazil,USD,2025-07-04,2025-07-04,25039.51,45,High,Pending,LOW_RISK_STANDARD_PROCESS
INV00001567,V00342,PO0000803,CT000342,P0075,Mexico,IDR,2025-08-10,2025-08-12,91340.22,30,Low,Approved,NORMAL_ON_TIME
INV00001568,V00198,PO0000462,CT000198,P0072,South Africa,INR,2025-09-20,2025-09-20,125055.2,60,Critical,Approved,HIGH_VALUE_MANUAL_OVERRIDE
INV00001569,V00308,PO0000048,CT000308,P0069,Germany,MXN,2025-03-30,2025-04-02,30603.15,30,Medium,Approved,NORMAL_ON_TIME
INV00001570,V00306,PO0000058,CT000306,P0089,UK,ZAR,2025-08-03,2025-08-08,34173.77,30,Low,Approved,CORA_SAP_SYSTEM_ERROR
INV00001571,V00306,PO0000375,CT000306,P0012,UK,BRL,2025-12-27,2026-01-01,6132.47,30,Medium,Approved,BEHAVIOURAL_QUEUE_CLEARANCE
INV00001572,V00284,PO0001184,CT000284,P0040,USA,BRL,2025-06-20,2025-06-27,17066.59,60,Low,Approved,NORMAL_ON_TIME
INV00001573,V00340,PO0000920,CT000340,P0062,Mexico,ZAR,2026-03-09,2026-03-09,2360.21,45,Medium,Approved,LOW_RISK_STANDARD_PROCESS
INV00001574,V00195,PO0000508,CT000195,P0081,India,GBP,2025-07-15,2025-07-18,14237.46,30,Critical,Approved,NORMAL_ON_TIME
INV00001575,V00128,PO0001043,CT000128,P0074,India,EUR,2025-12-20,2025-12-24,12172.4,30,Medium,Approved,CORA_SAP_SYSTEM_ERROR
INV00001576,V00216,PO0001183,CT000216,P0089,Indonesia,BRL,2025-02-21,2025-02-21,11431.23,30,Critical,Pending,AUDIT_GAP_EARLY_RELEASE
INV00001577,V00137,PO0000626,CT000137,P0003,Mexico,GBP,2026-01-23,2026-01-23,10637.18,30,Medium,Approved,LOW_RISK_STANDARD_PROCESS
INV00001578,V00019,PO0001100,CT000019,P0049,South Africa,IDR,2025-08-07,2025-08-09,27933.25,60,High,Approved,AUDIT_GAP_EARLY_RELEASE
INV00001579,V00152,PO0000299,CT000152,P0072,Mexico,MXN,2026-03-27,2026-04-02,6437.38,60,Low,Approved,NORMAL_ON_TIME
INV00001580,V00211,PO0001139,CT000211,P0066,Indonesia,BRL,2025-11-15,2025-11-19,115034.78,90,Medium,Approved,LOW_RISK_STANDARD_PROCESS
INV00001581,V00226,PO0000199,CT000226,P0014,Mexico,GBP,2025-12-04,2025-12-08,29609.64,60,Medium,Approved,REPEAT_VENDOR_PATTERN
INV00001582,V00378,PO0001016,CT000378,P0052,UK,BRL,2025-03-09,2025-03-13,7022.58,30,Low,Approved,REPEAT_VENDOR_PATTERN
INV00001583,V00305,PO0000194,CT000305,P0015,South Africa,INR,2025-09-16,2025-09-22,32195.34,30,Critical,Pending,NORMAL_ON_TIME
INV00001584,V00120,PO0000693,CT000120,P0040,Germany,EUR,2025-12-02,2025-12-06,46378.7,60,Medium,Pending,BEHAVIOURAL_QUEUE_CLEARANCE
INV00001585,V00335,PO0000595,CT000335,P0011,India,MXN,2026-01-04,2026-01-09,24042.38,60,Medium,Approved,REPEAT_VENDOR_PATTERN
INV00001586,V00114,PO0001058,CT000114,P0052,Brazil,GBP,2025-06-21,2025-06-23,5675.44,60,Medium,Approved,BEHAVIOURAL_QUEUE_CLEARANCE
INV00001587,V00415,PO0000516,CT000415,P0025,India,BRL,2025-09-14,2025-09-20,170954.27,60,Medium,Approved,CORA_SAP_SYSTEM_ERROR
INV00001588,V00273,PO0000821,CT000273,P0042,India,ZAR,2025-03-20,2025-03-20,31934.69,30,High,Approved,NORMAL_ON_TIME
INV00001589,V00234,PO0000010,CT000234,P0024,Germany,EUR,2025-07-16,2025-07-18,4403.0,45,Medium,Pending,NORMAL_ON_TIME
INV00001590,V00181,PO0000363,CT000181,P0081,Mexico,INR,2025-08-05,2025-08-07,20324.27,45,Low,Approved,CORA_SAP_SYSTEM_ERROR
INV00001591,V00318,PO0001040,CT000318,P0081,Germany,EUR,2025-01-15,2025-01-16,12947.61,90,Critical,Approved,LEGITIMATE_UPR_EARLY_PAYMENT
INV00001592,V00179,PO0001066,CT000179,P0060,Mexico,INR,2026-02-22,2026-02-26,16428.1,90,Low,Approved,NORMAL_ON_TIME
INV00001593,V00338,PO0001112,CT000338,P0075,Indonesia,GBP,2025-10-20,2025-10-27,4659.19,90,Medium,Approved,NORMAL_ON_TIME
INV00001594,V00067,PO0000926,CT000067,P0010,Brazil,ZAR,2025-03-25,2025-03-26,17275.47,45,Medium,Approved,LOW_RISK_STANDARD_PROCESS
INV00001595,V00345,PO0000090,CT000345,P0090,Indonesia,GBP,2026-02-13,2026-02-20,6817.07,90,Critical,Approved,LEGITIMATE_UPR_EARLY_PAYMENT
INV00001596,V00404,PO0001163,CT000404,P0038,India,BRL,2025-11-11,2025-11-17,11304.81,60,High,Approved,LOW_RISK_STANDARD_PROCESS
INV00001597,V00102,PO0000179,CT000102,P0037,Indonesia,EUR,2025-11-12,2025-11-19,24509.5,30,Low,Approved,LOW_RISK_STANDARD_PROCESS
INV00001598,V00095,PO0000893,CT000095,P0018,USA,INR,2026-03-01,2026-03-01,65207.16,30,Low,Approved,NORMAL_ON_TIME
INV00001599,V00094,PO0000696,CT000094,P0079,UK,MXN,2025-07-03,2025-07-10,12028.78,30,High,Approved,REPEAT_VENDOR_PATTERN
INV00001600,V00171,PO0000444,CT000171,P0016,USA,IDR,2025-06-11,2025-06-14,38609.1,90,Medium,Pending,CORA_SAP_SYSTEM_ERROR
INV00001601,V00293,PO0000566,CT000293,P0078,Mexico,GBP,2025-10-08,2025-10-12,70923.17,90,Medium,Approved,NORMAL_ON_TIME
INV00001602,V00080,PO0001056,CT000080,P0065,Indonesia,ZAR,2026-02-09,2026-02-11,8259.82,45,Medium,Pending,LOW_RISK_STANDARD_PROCESS
INV00001603,V00180,PO0000677,CT000180,P0070,Indonesia,MXN,2026-01-05,2026-01-09,4370.71,60,Medium,Approved,LOW_RISK_STANDARD_PROCESS
INV00001604,V00296,PO0000042,CT000296,P0003,Mexico,INR,2025-12-24,2025-12-28,6877.38,30,Medium,Approved,CORA_SAP_SYSTEM_ERROR
INV00001605,V00376,PO0000047,CT000376,P0067,India,ZAR,2025-12-14,2025-12-20,18686.95,30,High,Approved,CORA_SAP_SYSTEM_ERROR
INV00001606,V00184,PO0000665,CT000184,P0087,USA,EUR,2025-01-16,2025-01-18,31934.34,60,Medium,Pending,CORA_SAP_SYSTEM_ERROR
INV00001607,V00032,PO0000537,CT000032,P0001,Mexico,GBP,2025-08-12,2025-08-12,6999.01,60,Medium,Approved,BEHAVIOURAL_QUEUE_CLEARANCE
INV00001608,V00174,PO0000850,CT000174,P0041,Mexico,ZAR,2025-06-11,2025-06-15,30955.4,45,Medium,Pending,NORMAL_ON_TIME
INV00001609,V00271,PO0000874,CT000271,P0011,India,ZAR,2025-06-14,2025-06-20,18223.66,30,Critical,Pending,NORMAL_ON_TIME
INV00001610,V00368,PO0000759,CT000368,P0045,Germany,MXN,2026-01-25,2026-01-25,3821.0,60,Medium,Approved,NORMAL_ON_TIME
INV00001611,V00351,PO0000211,CT000351,P0061,Germany,EUR,2025-06-30,2025-07-06,19600.07,30,High,Approved,LEGITIMATE_UPR_EARLY_PAYMENT
INV00001612,V00319,PO0000795,CT000319,P0027,USA,EUR,2026-01-16,2026-01-22,57186.61,30,Low,Pending,LOW_RISK_STANDARD_PROCESS
INV00001613,V00070,PO0001230,CT000070,P0012,UK,IDR,2026-02-18,2026-02-22,2237.82,90,High,Approved,BEHAVIOURAL_QUEUE_CLEARANCE
INV00001614,V00219,PO0000872,CT000219,P0008,Mexico,USD,2025-07-27,2025-08-03,133982.67,60,Medium,Pending,NORMAL_ON_TIME
INV00001615,V00242,PO0001137,CT000242,P0061,Indonesia,ZAR,2025-03-19,2025-03-22,8595.17,90,Critical,Approved,CORA_SAP_SYSTEM_ERROR
INV00001616,V00197,PO0000899,CT000197,P0053,Germany,ZAR,2025-11-14,2025-11-15,2888.35,60,Low,Approved,NORMAL_ON_TIME
INV00001617,V00388,PO0000061,CT000388,P0021,Mexico,MXN,2026-01-28,2026-02-02,18870.3,30,Medium,Approved,LOW_RISK_STANDARD_PROCESS
INV00001618,V00404,PO0001163,CT000404,P0041,India,ZAR,2025-07-04,2025-07-08,39051.69,60,Medium,Pending,BEHAVIOURAL_QUEUE_CLEARANCE
INV00001619,V00089,PO0000823,CT000089,P0022,India,EUR,2025-03-30,2025-04-06,12155.6,45,Medium,Pending,NORMAL_ON_TIME
INV00001620,V00402,PO0000134,CT000402,P0057,Mexico,ZAR,2025-08-25,2025-08-26,22633.34,30,Critical,Approved,LOW_RISK_STANDARD_PROCESS
INV00001621,V00356,PO0000423,CT000356,P0058,Brazil,GBP,2026-03-23,2026-03-24,151104.0,60,Medium,Pending,LOW_RISK_STANDARD_PROCESS
INV00001622,V00297,PO0000357,CT000297,P0012,Mexico,USD,2025-08-24,2025-08-29,20250.54,45,High,Approved,BEHAVIOURAL_QUEUE_CLEARANCE
INV00001623,V00161,PO0000202,CT000161,P0018,India,GBP,2025-07-23,2025-07-25,373850.76,45,Medium,Approved,NORMAL_ON_TIME
INV00001624,V00320,PO0000903,CT000320,P0072,Mexico,MXN,2025-07-20,2025-07-21,306686.78,30,High,Approved,HIGH_VALUE_MANUAL_OVERRIDE
INV00001625,V00247,PO0001079,CT000247,P0073,Germany,ZAR,2025-11-30,2025-12-05,17224.91,60,Medium,Approved,AUDIT_GAP_EARLY_RELEASE
INV00001626,V00378,PO0001016,CT000378,P0042,UK,BRL,2025-06-05,2025-06-06,22161.55,45,High,Pending,PAYMENT_TERM_MISMATCH
INV00001627,V00299,PO0000135,CT000299,P0040,Indonesia,EUR,2025-11-28,2025-12-04,11667.86,60,Medium,Approved,NORMAL_ON_TIME
INV00001628,V00406,PO0000484,CT000406,P0012,South Africa,BRL,2026-03-25,2026-03-27,21206.37,30,Medium,Approved,BEHAVIOURAL_QUEUE_CLEARANCE
INV00001629,V00177,PO0000477,CT000177,P0084,UK,BRL,2025-12-18,2025-12-23,29426.05,60,High,Approved,NORMAL_ON_TIME
INV00001630,V00073,PO0001075,CT000073,P0022,South Africa,BRL,2026-02-27,2026-03-03,10674.82,60,Medium,Approved,REPEAT_VENDOR_PATTERN
INV00001631,V00207,PO0000410,CT000207,P0070,India,GBP,2025-12-26,2025-12-30,3831.57,60,High,Pending,LEGITIMATE_UPR_EARLY_PAYMENT
INV00001632,V00419,PO0000572,CT000419,P0070,USA,EUR,2026-01-19,2026-01-21,65338.88,30,Medium,Approved,NORMAL_ON_TIME
INV00001633,V00276,PO0000017,CT000276,P0022,UK,GBP,2025-01-18,2025-01-18,45349.59,45,Medium,Pending,NORMAL_ON_TIME
INV00001634,V00296,PO0000930,CT000296,P0002,Mexico,ZAR,2025-06-10,2025-06-15,3685.11,90,Medium,Approved,PAYMENT_TERM_MISMATCH
INV00001635,V00410,PO0000973,CT000410,P0023,Mexico,INR,2025-05-05,2025-05-08,19526.75,30,High,Approved,REPEAT_VENDOR_PATTERN
INV00001636,V00249,PO0000866,CT000249,P0025,UK,USD,2026-01-28,2026-02-04,47974.57,30,High,Approved,LEGITIMATE_UPR_EARLY_PAYMENT
INV00001637,V00026,PO0000013,CT000026,P0068,USA,GBP,2025-04-15,2025-04-22,43041.28,60,High,Approved,LEGITIMATE_UPR_EARLY_PAYMENT
INV00001638,V00174,PO0001237,CT000174,P0052,Mexico,INR,2026-03-17,2026-03-17,7874.08,45,Low,Approved,BEHAVIOURAL_QUEUE_CLEARANCE
INV00001639,V00037,PO0000571,CT000037,P0039,India,BRL,2025-11-14,2025-11-16,45762.61,45,Low,Approved,PAYMENT_TERM_MISMATCH
INV00001640,V00142,PO0000679,CT000142,P0036,Brazil,IDR,2025-02-26,2025-03-01,16578.34,30,Medium,Approved,BEHAVIOURAL_QUEUE_CLEARANCE
INV00001641,V00303,PO0000532,CT000303,P0086,Brazil,INR,2025-11-07,2025-11-10,24541.26,30,Medium,Approved,LOW_RISK_STANDARD_PROCESS
INV00001642,V00338,PO0000597,CT000338,P0085,Indonesia,EUR,2025-06-05,2025-06-10,6213.83,90,Medium,Pending,CORA_SAP_SYSTEM_ERROR
INV00001643,V00094,PO0000098,CT000094,P0003,UK,INR,2025-05-16,2025-05-18,186.82,90,Low,Approved,PAYMENT_TERM_MISMATCH
INV00001644,V00275,PO0000278,CT000275,P0076,Germany,USD,2026-03-29,2026-03-30,7214.19,45,Medium,Approved,NORMAL_ON_TIME
INV00001645,V00096,PO0000460,CT000096,P0033,Germany,BRL,2025-12-28,2025-12-30,28664.25,90,High,Approved,LOW_RISK_STANDARD_PROCESS
INV00001646,V00085,PO0000230,CT000085,P0068,India,INR,2025-12-14,2025-12-20,13151.57,45,Medium,Approved,NORMAL_ON_TIME
INV00001647,V00404,PO0001163,CT000404,P0089,India,GBP,2025-05-22,2025-05-25,32296.06,60,Medium,Approved,LOW_RISK_STANDARD_PROCESS
INV00001648,V00257,PO0000383,CT000257,P0064,South Africa,IDR,2025-10-29,2025-10-31,52127.98,90,Low,Pending,BEHAVIOURAL_QUEUE_CLEARANCE
INV00001649,V00083,PO0000330,CT000083,P0057,South Africa,MXN,2025-06-06,2025-06-12,11532.83,90,Medium,Approved,NORMAL_ON_TIME
INV00001650,V00060,PO0000492,CT000060,P0039,India,GBP,2025-10-02,2025-10-02,10400.44,90,Critical,Approved,LEGITIMATE_UPR_EARLY_PAYMENT
INV00001651,V00021,PO0000066,CT000021,P0007,Indonesia,BRL,2025-07-01,2025-07-04,1642.21,30,Medium,Approved,NORMAL_ON_TIME
INV00001652,V00243,PO0000018,CT000243,P0004,USA,BRL,2025-10-05,2025-10-05,3212.94,30,High,Approved,REPEAT_VENDOR_PATTERN
INV00001653,V00043,PO0000152,CT000043,P0033,Indonesia,BRL,2025-12-05,2025-12-09,3996.1,45,Low,Rejected,PAYMENT_TERM_MISMATCH
INV00001654,V00246,PO0001120,CT000246,P0074,South Africa,INR,2025-05-24,2025-05-31,29274.47,60,High,Approved,LEGITIMATE_UPR_EARLY_PAYMENT
INV00001655,V00183,PO0000602,CT000183,P0067,Brazil,EUR,2025-01-06,2025-01-09,11654.45,90,Low,Approved,BEHAVIOURAL_QUEUE_CLEARANCE
INV00001656,V00267,PO0000125,CT000267,P0039,USA,EUR,2025-02-14,2025-02-21,47114.78,45,Medium,Pending,NORMAL_ON_TIME
INV00001657,V00088,PO0000807,CT000088,P0048,UK,USD,2026-02-17,2026-02-23,8257.0,30,Medium,Approved,PAYMENT_TERM_MISMATCH
INV00001658,V00062,PO0000413,CT000062,P0064,Brazil,USD,2026-03-13,2026-03-18,7201.68,30,Medium,Approved,BEHAVIOURAL_QUEUE_CLEARANCE
INV00001659,V00043,PO0001052,CT000043,P0045,Indonesia,MXN,2025-11-11,2025-11-12,43029.19,90,Medium,Approved,NORMAL_ON_TIME
INV00001660,V00041,PO0000099,CT000041,P0055,UK,USD,2025-02-18,2025-02-18,17997.96,45,High,Approved,AUDIT_GAP_EARLY_RELEASE
INV00001661,V00031,PO0000006,CT000031,P0077,Indonesia,MXN,2025-09-24,2025-09-24,277006.52,30,Medium,Approved,NORMAL_ON_TIME
INV00001662,V00109,PO0001175,CT000109,P0068,India,ZAR,2025-07-16,2025-07-18,1630.99,60,Medium,Approved,CORA_SAP_SYSTEM_ERROR
INV00001663,V00337,PO0000539,CT000337,P0074,India,EUR,2025-04-18,2025-04-21,28548.8,30,Medium,Pending,NORMAL_ON_TIME
INV00001664,V00255,PO0001151,CT000255,P0052,USA,INR,2025-06-22,2025-06-23,9818.44,45,Medium,Approved,BEHAVIOURAL_QUEUE_CLEARANCE
INV00001665,V00106,PO0001018,CT000106,P0063,Indonesia,GBP,2025-12-24,2025-12-31,12142.34,30,High,Approved,NORMAL_ON_TIME
INV00001666,V00392,PO0000323,CT000392,P0014,India,INR,2026-03-30,2026-04-04,394762.7,30,High,Approved,NORMAL_ON_TIME
INV00001667,V00320,PO0001024,CT000320,P0014,Mexico,GBP,2026-02-02,2026-02-07,10836.31,30,Critical,Pending,LEGITIMATE_UPR_EARLY_PAYMENT
INV00001668,V00328,PO0001028,CT000328,P0083,Brazil,GBP,2025-04-03,2025-04-08,27350.53,45,Critical,Pending,AUDIT_GAP_EARLY_RELEASE
INV00001669,V00378,PO0001143,CT000378,P0055,UK,IDR,2025-08-17,2025-08-21,5603.56,30,Medium,Pending,NORMAL_ON_TIME
INV00001670,V00314,PO0000673,CT000314,P0011,UK,INR,2025-08-29,2025-09-05,16948.18,30,Critical,Pending,CORA_SAP_SYSTEM_ERROR
INV00001671,V00402,PO0000277,CT000402,P0037,Mexico,EUR,2025-05-14,2025-05-17,3069.26,30,Critical,Approved,LEGITIMATE_UPR_EARLY_PAYMENT
INV00001672,V00139,PO0000273,CT000139,P0088,Indonesia,INR,2025-07-17,2025-07-18,15364.63,30,Medium,Pending,PAYMENT_TERM_MISMATCH
INV00001673,V00360,PO0000163,CT000360,P0002,Germany,ZAR,2025-06-23,2025-06-25,24457.18,60,Medium,Pending,NORMAL_ON_TIME
INV00001674,V00047,PO0001218,CT000047,P0040,UK,ZAR,2025-02-01,2025-02-02,52140.29,45,Medium,Approved,CORA_SAP_SYSTEM_ERROR
INV00001675,V00127,PO0001236,CT000127,P0072,USA,USD,2025-07-09,2025-07-16,252474.69,30,Critical,Approved,HIGH_VALUE_MANUAL_OVERRIDE
INV00001676,V00375,PO0000583,CT000375,P0086,India,BRL,2025-06-15,2025-06-19,9363.62,30,Low,Approved,LOW_RISK_STANDARD_PROCESS
INV00001677,V00057,PO0000791,CT000057,P0034,UK,ZAR,2025-05-20,2025-05-23,8297.19,30,Medium,Approved,LOW_RISK_STANDARD_PROCESS
INV00001678,V00008,PO0000894,CT000008,P0083,Indonesia,EUR,2025-10-07,2025-10-07,12497.57,60,Medium,Approved,REPEAT_VENDOR_PATTERN
INV00001679,V00144,PO0000251,CT000144,P0065,Brazil,USD,2025-11-21,2025-11-26,5930.71,60,Medium,Approved,LOW_RISK_STANDARD_PROCESS
INV00001680,V00043,PO0001052,CT000043,P0037,Indonesia,EUR,2025-01-22,2025-01-27,1694.12,30,Critical,Pending,LOW_RISK_STANDARD_PROCESS
INV00001681,V00100,PO0000216,CT000100,P0071,Mexico,GBP,2025-06-05,2025-06-11,5459.72,60,Critical,Approved,NORMAL_ON_TIME
INV00001682,V00225,PO0000261,CT000225,P0073,USA,ZAR,2025-01-15,2025-01-16,15499.92,30,Medium,Approved,PAYMENT_TERM_MISMATCH
INV00001683,V00265,PO0000989,CT000265,P0064,Mexico,GBP,2026-01-09,2026-01-14,109878.99,60,Critical,Approved,HIGH_VALUE_MANUAL_OVERRIDE
INV00001684,V00284,PO0001184,CT000284,P0009,USA,GBP,2026-02-26,2026-02-28,29135.87,60,Medium,Pending,CORA_SAP_SYSTEM_ERROR
INV00001685,V00056,PO0000190,CT000056,P0071,Indonesia,GBP,2025-07-30,2025-07-31,39509.79,30,High,Pending,CORA_SAP_SYSTEM_ERROR
INV00001686,V00135,PO0000144,CT000135,P0008,Germany,INR,2026-03-06,2026-03-07,10177.86,30,Medium,Approved,LOW_RISK_STANDARD_PROCESS
INV00001687,V00044,PO0000264,CT000044,P0071,USA,ZAR,2025-10-14,2025-10-16,3087.06,30,Medium,Pending,NORMAL_ON_TIME
INV00001688,V00004,PO0000954,CT000004,P0033,Indonesia,USD,2026-01-31,2026-02-05,24918.86,30,Medium,Approved,NORMAL_ON_TIME
INV00001689,V00165,PO0000349,CT000165,P0064,Brazil,INR,2026-03-08,2026-03-08,16150.41,90,High,Approved,NORMAL_ON_TIME
INV00001690,V00262,PO0000476,CT000262,P0055,South Africa,BRL,2025-09-25,2025-10-02,12439.54,30,Medium,Approved,NORMAL_ON_TIME
INV00001691,V00156,PO0000534,CT000156,P0004,Germany,USD,2025-07-22,2025-07-29,58773.5,60,Low,Approved,CORA_SAP_SYSTEM_ERROR
